cell,true_label,cluster
E1.MAA000944.3_9_M.1.1,oligodendrocyte,18
E1.MAA001845.3_39_F.1.1,endothelial cell,5
E1.MAA001894.3_39_F.1.1,astrocyte,14
E1.MAA001895.3_38_F.1.1,endothelial cell,5
E10.B003275.3_38_F.1.1,endothelial cell,5
E10.B003277.3_39_F.1.1,oligodendrocyte,10
E10.B003290.3_38_F.1.1,endothelial cell,13
E10.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,0
E10.MAA000581.3_10_M.1.1,oligodendrocyte,17
E10.MAA000923.3_9_M.1.1,neuron,11
E10.MAA000925.3_9_M.1.1,oligodendrocyte,4
E10.MAA000926.3_9_M.1.1,astrocyte,2
E10.MAA000935.3_8_M.1.1,oligodendrocyte,17
E10.MAA000941.3_8_M.1.1,oligodendrocyte,17
E11.B000621.3_56_F.1.1,astrocyte,2
E11.B003275.3_38_F.1.1,endothelial cell,13
E11.B003290.3_38_F.1.1,endothelial cell,5
E11.MAA000560.3_10_M.1.1,oligodendrocyte,17
E11.MAA000926.3_9_M.1.1,oligodendrocyte,17
E11.MAA000932.3_11_M.1.1,endothelial cell,13
E11.MAA000935.3_8_M.1.1,oligodendrocyte,1
E11.MAA001894.3_39_F.1.1,astrocyte,2
E12.MAA000581.3_10_M.1.1,endothelial cell,13
E12.MAA000902.3_11_M.1.1,oligodendrocyte,4
E12.MAA000924.3_8_M.1.1,neuron,11
E12.MAA000926.3_9_M.1.1,oligodendrocyte,17
E12.MAA000935.3_8_M.1.1,oligodendrocyte,17
E12.MAA000941.3_8_M.1.1,oligodendrocyte,17
E12.MAA000944.3_9_M.1.1,astrocyte,18
E12.MAA000947.3_9_M.1.1,oligodendrocyte,17
E12.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,0
E12.MAA001895.3_38_F.1.1,endothelial cell,13
E13.B003275.3_38_F.1.1,brain pericyte,6
E13.B003290.3_38_F.1.1,endothelial cell,5
E13.MAA000560.3_10_M.1.1,oligodendrocyte,17
E13.MAA000578.3_10_M.1.1,oligodendrocyte,17
E13.MAA000581.3_10_M.1.1,endothelial cell,5
E13.MAA000615.3_10_M.1.1,neuron,9
E13.MAA000926.3_9_M.1.1,brain pericyte,6
E13.MAA000935.3_8_M.1.1,oligodendrocyte,17
E13.MAA000941.3_8_M.1.1,endothelial cell,13
E13.MAA000942.3_8_M.1.1,neuron,11
E13.MAA000944.3_9_M.1.1,astrocyte,14
E14.B003275.3_38_F.1.1,endothelial cell,13
E14.B003290.3_38_F.1.1,endothelial cell,5
E14.MAA000560.3_10_M.1.1,oligodendrocyte,17
E14.MAA000581.3_10_M.1.1,brain pericyte,6
E14.MAA000641.3_9_M.1.1,brain pericyte,6
E14.MAA000926.3_9_M.1.1,astrocyte,2
E14.MAA000932.3_11_M.1.1,oligodendrocyte,17
E14.MAA000935.3_8_M.1.1,oligodendrocyte,17
E14.MAA000944.3_9_M.1.1,astrocyte,2
E15.MAA000581.3_10_M.1.1,neuron,11
E15.MAA000638.3_9_M.1.1,neuron,11
E15.MAA000923.3_9_M.1.1,astrocyte,2
E15.MAA000941.3_8_M.1.1,astrocyte,2
E16.B001688.3_38_F.1.1,oligodendrocyte,17
E16.B003275.3_38_F.1.1,endothelial cell,13
E16.MAA000560.3_10_M.1.1,astrocyte,2
E16.MAA000581.3_10_M.1.1,brain pericyte,6
E16.MAA000923.3_9_M.1.1,oligodendrocyte,17
E16.MAA000925.3_9_M.1.1,oligodendrocyte,17
E16.MAA000932.3_11_M.1.1,oligodendrocyte,1
E16.MAA000941.3_8_M.1.1,astrocyte,2
E16.MAA000944.3_9_M.1.1,oligodendrocyte,17
E16.MAA000947.3_9_M.1.1,oligodendrocyte,17
E16.MAA001895.3_38_F.1.1,oligodendrocyte,16
E17.B003275.3_38_F.1.1,endothelial cell,5
E17.B003290.3_38_F.1.1,brain pericyte,6
E17.MAA000561.3_10_M.1.1,neuron,11
E17.MAA000581.3_10_M.1.1,neuron,11
E17.MAA000923.3_9_M.1.1,astrocyte,2
E17.MAA000947.3_9_M.1.1,oligodendrocyte,17
E17.MAA001895.3_38_F.1.1,brain pericyte,6
E18.MAA000560.3_10_M.1.1,oligodendrocyte,1
E18.MAA000581.3_10_M.1.1,endothelial cell,5
E18.MAA000638.3_9_M.1.1,endothelial cell,12
E18.MAA000926.3_9_M.1.1,oligodendrocyte,17
E18.MAA000932.3_11_M.1.1,endothelial cell,12
E18.MAA000942.3_8_M.1.1,oligodendrocyte,17
E19.MAA000538.3_8_M.1.1,Bergmann glial cell,15
E19.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,0
E19.MAA000561.3_10_M.1.1,endothelial cell,5
E19.MAA000581.3_10_M.1.1,endothelial cell,5
E19.MAA000638.3_9_M.1.1,neuron,11
E19.MAA000926.3_9_M.1.1,oligodendrocyte,10
E19.MAA000941.3_8_M.1.1,oligodendrocyte,17
E19.MAA000944.3_9_M.1.1,oligodendrocyte,17
E2.B003277.3_39_F.1.1,oligodendrocyte,10
E2.B003290.3_38_F.1.1,endothelial cell,5
E2.B003728.3_56_F.1.1,oligodendrocyte,17
E2.MAA000560.3_10_M.1.1,endothelial cell,13
E2.MAA000902.3_11_M.1.1,astrocyte,2
E2.MAA000926.3_9_M.1.1,oligodendrocyte,17
E2.MAA000932.3_11_M.1.1,endothelial cell,13
E2.MAA000944.3_9_M.1.1,oligodendrocyte,17
E2.MAA001894.3_39_F.1.1,oligodendrocyte,1
E20.B001688.3_38_F.1.1,oligodendrocyte,17
E20.B003275.3_38_F.1.1,endothelial cell,5
E20.MAA000560.3_10_M.1.1,oligodendrocyte,17
E20.MAA000561.3_10_M.1.1,brain pericyte,6
E20.MAA000563.3_10_M.1.1,oligodendrocyte,1
E20.MAA000581.3_10_M.1.1,endothelial cell,5
E20.MAA000923.3_9_M.1.1,astrocyte,2
E20.MAA000930.3_8_M.1.1,oligodendrocyte,1
E20.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,0
E20.MAA000944.3_9_M.1.1,endothelial cell,5
E20.MAA001895.3_38_F.1.1,oligodendrocyte,16
E21.MAA000560.3_10_M.1.1,oligodendrocyte,17
E21.MAA000581.3_10_M.1.1,endothelial cell,13
E21.MAA000641.3_9_M.1.1,oligodendrocyte,17
E21.MAA000923.3_9_M.1.1,oligodendrocyte,17
E21.MAA000926.3_9_M.1.1,endothelial cell,13
E21.MAA000941.3_8_M.1.1,astrocyte,2
E21.MAA000944.3_9_M.1.1,oligodendrocyte,14
E22.B000621.3_56_F.1.1,endothelial cell,13
E22.B003275.3_38_F.1.1,oligodendrocyte,16
E22.MAA000560.3_10_M.1.1,oligodendrocyte,1
E22.MAA000564.3_10_M.1.1,oligodendrocyte,17
E22.MAA000581.3_10_M.1.1,oligodendrocyte,16
E22.MAA000923.3_9_M.1.1,oligodendrocyte,17
E22.MAA000932.3_11_M.1.1,oligodendrocyte,10
E22.MAA000935.3_8_M.1.1,oligodendrocyte,10
E22.MAA000941.3_8_M.1.1,brain pericyte,6
E22.MAA000944.3_9_M.1.1,oligodendrocyte,17
E22.MAA001895.3_38_F.1.1,brain pericyte,6
E3.MAA000538.3_8_M.1.1,neuron,11
E3.MAA000560.3_10_M.1.1,astrocyte,2
E3.MAA000564.3_10_M.1.1,oligodendrocyte,17
E3.MAA000923.3_9_M.1.1,oligodendrocyte precursor cell,0
E3.MAA000926.3_9_M.1.1,oligodendrocyte,10
E3.MAA000930.3_8_M.1.1,oligodendrocyte,17
E3.MAA000932.3_11_M.1.1,endothelial cell,13
E3.MAA000935.3_8_M.1.1,astrocyte,2
E3.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,0
E3.MAA000944.3_9_M.1.1,oligodendrocyte,17
E3.MAA001845.3_39_F.1.1,endothelial cell,5
E3.MAA001894.3_39_F.1.1,oligodendrocyte,17
E4.MAA000560.3_10_M.1.1,oligodendrocyte,17
E4.MAA000563.3_10_M.1.1,oligodendrocyte,17
E4.MAA000615.3_10_M.1.1,oligodendrocyte,17
E4.MAA000926.3_9_M.1.1,oligodendrocyte,17
E4.MAA000930.3_8_M.1.1,endothelial cell,5
E4.MAA000932.3_11_M.1.1,endothelial cell,12
E4.MAA000935.3_8_M.1.1,oligodendrocyte,17
E4.MAA000941.3_8_M.1.1,endothelial cell,13
E4.MAA000944.3_9_M.1.1,astrocyte,2
E4.MAA001845.3_39_F.1.1,endothelial cell,12
E4.MAA001894.3_39_F.1.1,astrocyte,14
E4.MAA001895.3_38_F.1.1,endothelial cell,5
E5.B003277.3_39_F.1.1,oligodendrocyte precursor cell,0
E5.B003290.3_38_F.1.1,astrocyte,2
E5.MAA000638.3_9_M.1.1,oligodendrocyte,1
E5.MAA000641.3_9_M.1.1,oligodendrocyte,17
E5.MAA000902.3_11_M.1.1,oligodendrocyte,17
E5.MAA000924.3_8_M.1.1,neuron,11
E5.MAA000926.3_9_M.1.1,oligodendrocyte,17
E5.MAA000928.3_9_M.1.1,oligodendrocyte,7
E5.MAA000930.3_8_M.1.1,oligodendrocyte,17
E5.MAA000935.3_8_M.1.1,oligodendrocyte,17
E5.MAA000944.3_9_M.1.1,oligodendrocyte,17
E5.MAA001845.3_39_F.1.1,endothelial cell,5
E6.B003290.3_38_F.1.1,endothelial cell,5
E6.MAA000550.3_10_M.1.1,oligodendrocyte,10
E6.MAA000560.3_10_M.1.1,oligodendrocyte,17
E6.MAA000563.3_10_M.1.1,astrocyte,18
E6.MAA000615.3_10_M.1.1,oligodendrocyte,17
E6.MAA000902.3_11_M.1.1,neuron,9
E6.MAA000926.3_9_M.1.1,astrocyte,2
E6.MAA000930.3_8_M.1.1,oligodendrocyte precursor cell,0
E6.MAA000932.3_11_M.1.1,endothelial cell,13
E6.MAA000935.3_8_M.1.1,oligodendrocyte,4
E6.MAA000944.3_9_M.1.1,oligodendrocyte,10
E6.MAA001895.3_38_F.1.1,endothelial cell,5
E7.B003290.3_38_F.1.1,endothelial cell,5
E7.MAA000560.3_10_M.1.1,oligodendrocyte,17
E7.MAA000615.3_10_M.1.1,oligodendrocyte,17
E7.MAA000923.3_9_M.1.1,oligodendrocyte,17
E7.MAA000926.3_9_M.1.1,oligodendrocyte,17
E7.MAA000944.3_9_M.1.1,astrocyte,2
E8.B001688.3_38_F.1.1,oligodendrocyte,0
E8.B003275.3_38_F.1.1,endothelial cell,5
E8.B003290.3_38_F.1.1,endothelial cell,13
E8.MAA000560.3_10_M.1.1,astrocyte,2
E8.MAA000926.3_9_M.1.1,oligodendrocyte,17
E8.MAA000930.3_8_M.1.1,astrocyte,14
E8.MAA000944.3_9_M.1.1,oligodendrocyte,11
E9.B003290.3_38_F.1.1,endothelial cell,12
E9.MAA000560.3_10_M.1.1,oligodendrocyte,1
E9.MAA000581.3_10_M.1.1,oligodendrocyte,17
E9.MAA000615.3_10_M.1.1,oligodendrocyte,17
E9.MAA000638.3_9_M.1.1,neuron,11
E9.MAA000923.3_9_M.1.1,oligodendrocyte,17
E9.MAA000926.3_9_M.1.1,astrocyte,2
E9.MAA000935.3_8_M.1.1,oligodendrocyte,1
E9.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,0
E9.MAA000944.3_9_M.1.1,oligodendrocyte,17
F1.B003290.3_38_F.1.1,endothelial cell,5
F1.MAA000564.3_10_M.1.1,oligodendrocyte,17
F1.MAA000581.3_10_M.1.1,Bergmann glial cell,15
F1.MAA000926.3_9_M.1.1,neuron,11
F1.MAA000932.3_11_M.1.1,endothelial cell,13
F1.MAA000935.3_8_M.1.1,oligodendrocyte,17
F1.MAA000942.3_8_M.1.1,neuron,9
F1.MAA000944.3_9_M.1.1,astrocyte,2
F1.MAA000947.3_9_M.1.1,oligodendrocyte,17
F10.B003290.3_38_F.1.1,oligodendrocyte precursor cell,0
F10.MAA000553.3_10_M.1.1,endothelial cell,13
F10.MAA000560.3_10_M.1.1,oligodendrocyte,17
F10.MAA000561.3_10_M.1.1,astrocyte,2
F10.MAA000581.3_10_M.1.1,Bergmann glial cell,15
F10.MAA000923.3_9_M.1.1,oligodendrocyte,17
F10.MAA000926.3_9_M.1.1,astrocyte,2
F10.MAA000932.3_11_M.1.1,endothelial cell,13
F11.B003275.3_38_F.1.1,endothelial cell,13
F11.B003290.3_38_F.1.1,oligodendrocyte precursor cell,0
F11.MAA000538.3_8_M.1.1,oligodendrocyte,10
F11.MAA000553.3_10_M.1.1,endothelial cell,5
F11.MAA000560.3_10_M.1.1,astrocyte,2
F11.MAA000561.3_10_M.1.1,oligodendrocyte,17
F11.MAA000564.3_10_M.1.1,endothelial cell,13
F11.MAA000615.3_10_M.1.1,oligodendrocyte,17
F11.MAA000638.3_9_M.1.1,oligodendrocyte,6
F11.MAA000932.3_11_M.1.1,endothelial cell,13
F11.MAA000941.3_8_M.1.1,oligodendrocyte,17
F11.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,0
F12.B003275.3_38_F.1.1,endothelial cell,5
F12.B003290.3_38_F.1.1,endothelial cell,5
F12.MAA000550.3_10_M.1.1,oligodendrocyte,17
F12.MAA000560.3_10_M.1.1,oligodendrocyte,17
F12.MAA000561.3_10_M.1.1,endothelial cell,5
F12.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,0
F12.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,4
F12.MAA000581.3_10_M.1.1,brain pericyte,6
F12.MAA000926.3_9_M.1.1,brain pericyte,6
F12.MAA000930.3_8_M.1.1,oligodendrocyte,17
F12.MAA000947.3_9_M.1.1,oligodendrocyte,17
F12.MAA001894.3_39_F.1.1,oligodendrocyte,17
F13.B003275.3_38_F.1.1,endothelial cell,5
F13.MAA000560.3_10_M.1.1,oligodendrocyte,17
F13.MAA000561.3_10_M.1.1,neuron,11
F13.MAA000581.3_10_M.1.1,neuron,11
F13.MAA000615.3_10_M.1.1,neuron,9
F13.MAA000923.3_9_M.1.1,oligodendrocyte,1
F13.MAA000925.3_9_M.1.1,oligodendrocyte,17
F13.MAA000926.3_9_M.1.1,oligodendrocyte,17
F13.MAA000942.3_8_M.1.1,endothelial cell,5
F13.MAA000944.3_9_M.1.1,oligodendrocyte,17
F14.MAA000424.3_11_M.1.1,endothelial cell,13
F14.MAA000560.3_10_M.1.1,oligodendrocyte,17
F14.MAA000564.3_10_M.1.1,oligodendrocyte,17
F14.MAA000581.3_10_M.1.1,endothelial cell,13
F14.MAA000926.3_9_M.1.1,astrocyte,2
F14.MAA000935.3_8_M.1.1,oligodendrocyte,17
F14.MAA001895.3_38_F.1.1,endothelial cell,13
F15.B003275.3_38_F.1.1,endothelial cell,5
F15.B003290.3_38_F.1.1,endothelial cell,13
F15.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,4
F15.MAA000581.3_10_M.1.1,brain pericyte,6
F15.MAA000638.3_9_M.1.1,neuron,11
F15.MAA000902.3_11_M.1.1,endothelial cell,13
F15.MAA000923.3_9_M.1.1,oligodendrocyte,17
F15.MAA000930.3_8_M.1.1,endothelial cell,5
F15.MAA000944.3_9_M.1.1,oligodendrocyte,17
F15.MAA001895.3_38_F.1.1,endothelial cell,13
F16.B003277.3_39_F.1.1,oligodendrocyte,10
F16.MAA000560.3_10_M.1.1,oligodendrocyte,17
F16.MAA000581.3_10_M.1.1,endothelial cell,5
F16.MAA000638.3_9_M.1.1,oligodendrocyte,1
F16.MAA000926.3_9_M.1.1,oligodendrocyte,17
F16.MAA000935.3_8_M.1.1,oligodendrocyte,17
F16.MAA000947.3_9_M.1.1,oligodendrocyte,17
F17.B003290.3_38_F.1.1,endothelial cell,5
F17.MAA000581.3_10_M.1.1,brain pericyte,6
F17.MAA000926.3_9_M.1.1,oligodendrocyte,17
F17.MAA000940.3_8_M.1.1,neuron,19
F17.MAA000941.3_8_M.1.1,oligodendrocyte,17
F17.MAA000942.3_8_M.1.1,neuron,8
F17.MAA000944.3_9_M.1.1,astrocyte,14
F18.B003275.3_38_F.1.1,oligodendrocyte,16
F18.B003277.3_39_F.1.1,oligodendrocyte,10
F18.MAA000424.3_11_M.1.1,endothelial cell,13
F18.MAA000560.3_10_M.1.1,oligodendrocyte,17
F18.MAA000561.3_10_M.1.1,brain pericyte,17
F18.MAA000581.3_10_M.1.1,endothelial cell,5
F18.MAA000923.3_9_M.1.1,oligodendrocyte,17
F18.MAA000940.3_8_M.1.1,oligodendrocyte,1
F18.MAA000947.3_9_M.1.1,oligodendrocyte,17
F18.MAA001895.3_38_F.1.1,endothelial cell,5
F19.B003275.3_38_F.1.1,endothelial cell,12
F19.B003277.3_39_F.1.1,oligodendrocyte,10
F19.MAA000424.3_11_M.1.1,neuron,11
F19.MAA000560.3_10_M.1.1,oligodendrocyte,1
F19.MAA000561.3_10_M.1.1,brain pericyte,6
F19.MAA000581.3_10_M.1.1,brain pericyte,6
F19.MAA000638.3_9_M.1.1,oligodendrocyte,1
F19.MAA000902.3_11_M.1.1,oligodendrocyte,17
F19.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,0
F19.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,0
F19.MAA000940.3_8_M.1.1,neuron,19
F19.MAA000941.3_8_M.1.1,astrocyte,2
F2.B003728.3_56_F.1.1,oligodendrocyte,14
F2.MAA000560.3_10_M.1.1,astrocyte,2
F2.MAA000564.3_10_M.1.1,oligodendrocyte,17
F2.MAA000615.3_10_M.1.1,oligodendrocyte,10
F2.MAA000923.3_9_M.1.1,oligodendrocyte,17
F2.MAA000924.3_8_M.1.1,oligodendrocyte,18
F2.MAA000926.3_9_M.1.1,oligodendrocyte,17
F2.MAA000932.3_11_M.1.1,endothelial cell,13
F2.MAA000940.3_8_M.1.1,neuron,19
F2.MAA000941.3_8_M.1.1,oligodendrocyte,17
F2.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,2
F2.MAA000947.3_9_M.1.1,endothelial cell,13
F20.B003275.3_38_F.1.1,endothelial cell,12
F20.MAA000560.3_10_M.1.1,oligodendrocyte,17
F20.MAA000581.3_10_M.1.1,endothelial cell,13
F20.MAA000902.3_11_M.1.1,oligodendrocyte,17
F20.MAA000926.3_9_M.1.1,endothelial cell,5
F20.MAA000944.3_9_M.1.1,astrocyte,2
F20.MAA000947.3_9_M.1.1,oligodendrocyte,17
F20.MAA001895.3_38_F.1.1,endothelial cell,5
F21.B003290.3_38_F.1.1,neuron,8
F21.B003728.3_56_F.1.1,astrocyte,2
F21.MAA000560.3_10_M.1.1,oligodendrocyte,17
F21.MAA000561.3_10_M.1.1,endothelial cell,13
F21.MAA000638.3_9_M.1.1,neuron,11
F21.MAA000924.3_8_M.1.1,neuron,11
F21.MAA000925.3_9_M.1.1,oligodendrocyte,17
F21.MAA000926.3_9_M.1.1,oligodendrocyte,17
F21.MAA000935.3_8_M.1.1,astrocyte,2
F21.MAA000944.3_9_M.1.1,oligodendrocyte,17
F22.B003274.3_38_F.1.1,oligodendrocyte,1
F22.B003275.3_38_F.1.1,neuron,11
F22.MAA000424.3_11_M.1.1,endothelial cell,5
F22.MAA000553.3_10_M.1.1,oligodendrocyte,17
F22.MAA000560.3_10_M.1.1,oligodendrocyte,17
F22.MAA000563.3_10_M.1.1,oligodendrocyte,17
F22.MAA000578.3_10_M.1.1,Bergmann glial cell,15
F22.MAA000581.3_10_M.1.1,endothelial cell,13
F22.MAA000641.3_9_M.1.1,oligodendrocyte,17
F22.MAA000935.3_8_M.1.1,oligodendrocyte,17
F22.MAA000944.3_9_M.1.1,astrocyte,2
F22.MAA001895.3_38_F.1.1,oligodendrocyte,16
F3.B003274.3_38_F.1.1,astrocyte,2
F3.B003277.3_39_F.1.1,astrocyte,2
F3.B003290.3_38_F.1.1,endothelial cell,13
F3.B003728.3_56_F.1.1,oligodendrocyte,17
F3.MAA000424.3_11_M.1.1,endothelial cell,3
F3.MAA000550.3_10_M.1.1,oligodendrocyte precursor cell,0
F3.MAA000560.3_10_M.1.1,astrocyte,2
F3.MAA000564.3_10_M.1.1,astrocyte,2
F3.MAA000925.3_9_M.1.1,oligodendrocyte,17
F3.MAA000926.3_9_M.1.1,astrocyte,2
F3.MAA000932.3_11_M.1.1,endothelial cell,13
F3.MAA000942.3_8_M.1.1,oligodendrocyte,17
F3.MAA000944.3_9_M.1.1,astrocyte,2
F4.B003290.3_38_F.1.1,endothelial cell,13
F4.MAA000560.3_10_M.1.1,oligodendrocyte,17
F4.MAA000563.3_10_M.1.1,brain pericyte,6
F4.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,4
F4.MAA000638.3_9_M.1.1,neuron,11
F4.MAA000930.3_8_M.1.1,oligodendrocyte,17
F4.MAA000932.3_11_M.1.1,brain pericyte,6
F4.MAA000935.3_8_M.1.1,oligodendrocyte,17
F4.MAA000941.3_8_M.1.1,oligodendrocyte,17
F4.MAA000942.3_8_M.1.1,oligodendrocyte,4
F4.MAA000947.3_9_M.1.1,oligodendrocyte,4
F4.MAA001895.3_38_F.1.1,endothelial cell,5
F5.B003274.3_38_F.1.1,oligodendrocyte,1
F5.B003275.3_38_F.1.1,endothelial cell,13
F5.B003290.3_38_F.1.1,endothelial cell,13
F5.MAA000564.3_10_M.1.1,oligodendrocyte,17
F5.MAA000641.3_9_M.1.1,oligodendrocyte,1
F5.MAA000924.3_8_M.1.1,oligodendrocyte,18
F5.MAA000932.3_11_M.1.1,endothelial cell,13
F5.MAA000935.3_8_M.1.1,oligodendrocyte,17
F5.MAA000947.3_9_M.1.1,oligodendrocyte,1
F5.MAA001894.3_39_F.1.1,endothelial cell,5
F6.B003290.3_38_F.1.1,endothelial cell,13
F6.B003728.3_56_F.1.1,astrocyte,14
F6.MAA000560.3_10_M.1.1,oligodendrocyte,17
F6.MAA000563.3_10_M.1.1,oligodendrocyte,17
F6.MAA000926.3_9_M.1.1,oligodendrocyte,17
F6.MAA000930.3_8_M.1.1,oligodendrocyte,17
F6.MAA000932.3_11_M.1.1,endothelial cell,13
F6.MAA000944.3_9_M.1.1,oligodendrocyte,1
F6.MAA000947.3_9_M.1.1,astrocyte,2
F6.MAA001854.3_38_F.1.1,neuron,7
F6.MAA001894.3_39_F.1.1,oligodendrocyte,17
F7.B003290.3_38_F.1.1,endothelial cell,13
F7.MAA000560.3_10_M.1.1,oligodendrocyte,17
F7.MAA000638.3_9_M.1.1,endothelial cell,12
F7.MAA000902.3_11_M.1.1,oligodendrocyte,17
F7.MAA000926.3_9_M.1.1,oligodendrocyte,17
F7.MAA000930.3_8_M.1.1,oligodendrocyte,17
F7.MAA000932.3_11_M.1.1,endothelial cell,13
F7.MAA000935.3_8_M.1.1,oligodendrocyte,17
F7.MAA000942.3_8_M.1.1,oligodendrocyte,17
F7.MAA000947.3_9_M.1.1,astrocyte,2
F7.MAA001853.3_38_F.1.1,endothelial cell,5
F7.MAA001894.3_39_F.1.1,oligodendrocyte,17
F7.MAA001895.3_38_F.1.1,endothelial cell,13
F8.B000621.3_56_F.1.1,brain pericyte,6
F8.B003290.3_38_F.1.1,neuron,9
F8.B003728.3_56_F.1.1,oligodendrocyte,17
F8.MAA000560.3_10_M.1.1,oligodendrocyte,17
F8.MAA000926.3_9_M.1.1,astrocyte,2
F8.MAA000932.3_11_M.1.1,endothelial cell,13
F8.MAA000942.3_8_M.1.1,oligodendrocyte,17
F8.MAA000947.3_9_M.1.1,oligodendrocyte,17
F9.B001688.3_38_F.1.1,oligodendrocyte,4
F9.B003277.3_39_F.1.1,oligodendrocyte,17
F9.B003290.3_38_F.1.1,brain pericyte,6
F9.B003728.3_56_F.1.1,oligodendrocyte,1
F9.MAA000560.3_10_M.1.1,oligodendrocyte,17
F9.MAA000615.3_10_M.1.1,oligodendrocyte,17
F9.MAA000926.3_9_M.1.1,oligodendrocyte,17
F9.MAA000932.3_11_M.1.1,endothelial cell,13
F9.MAA000935.3_8_M.1.1,oligodendrocyte,4
F9.MAA000941.3_8_M.1.1,oligodendrocyte,17
F9.MAA000942.3_8_M.1.1,neuron,8
F9.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,0
F9.MAA000947.3_9_M.1.1,oligodendrocyte,4
G1.B003290.3_38_F.1.1,endothelial cell,5
G1.B003728.3_56_F.1.1,oligodendrocyte,1
G1.MAA000560.3_10_M.1.1,oligodendrocyte,4
G1.MAA000926.3_9_M.1.1,oligodendrocyte,17
G1.MAA000932.3_11_M.1.1,neuron,9
G1.MAA000935.3_8_M.1.1,oligodendrocyte,17
G1.MAA000940.3_8_M.1.1,neuron,8
G1.MAA000941.3_8_M.1.1,astrocyte,2
G1.MAA000944.3_9_M.1.1,oligodendrocyte,17
G10.B003275.3_38_F.1.1,endothelial cell,13
G10.B003290.3_38_F.1.1,endothelial cell,5
G10.MAA000553.3_10_M.1.1,endothelial cell,13
G10.MAA000578.3_10_M.1.1,Bergmann glial cell,15
G10.MAA000615.3_10_M.1.1,oligodendrocyte,17
G10.MAA000638.3_9_M.1.1,neuron,11
G10.MAA000923.3_9_M.1.1,oligodendrocyte,17
G10.MAA000925.3_9_M.1.1,oligodendrocyte,17
G10.MAA000930.3_8_M.1.1,oligodendrocyte,17
G10.MAA000932.3_11_M.1.1,endothelial cell,5
G10.MAA000944.3_9_M.1.1,astrocyte,2
G10.MAA000947.3_9_M.1.1,oligodendrocyte,1
G11.MAA000553.3_10_M.1.1,endothelial cell,13
G11.MAA000578.3_10_M.1.1,oligodendrocyte,17
G11.MAA000926.3_9_M.1.1,oligodendrocyte,17
G11.MAA000942.3_8_M.1.1,oligodendrocyte,17
G11.MAA001894.3_39_F.1.1,astrocyte,2
G12.B003290.3_38_F.1.1,endothelial cell,5
G12.MAA000550.3_10_M.1.1,oligodendrocyte,17
G12.MAA000926.3_9_M.1.1,oligodendrocyte,17
G12.MAA000932.3_11_M.1.1,astrocyte,2
G12.MAA000941.3_8_M.1.1,oligodendrocyte,17
G13.B003275.3_38_F.1.1,endothelial cell,13
G13.MAA000560.3_10_M.1.1,oligodendrocyte,17
G13.MAA000578.3_10_M.1.1,astrocyte,18
G13.MAA000923.3_9_M.1.1,oligodendrocyte,17
G13.MAA000925.3_9_M.1.1,endothelial cell,13
G13.MAA000926.3_9_M.1.1,neuron,11
G13.MAA000935.3_8_M.1.1,endothelial cell,13
G13.MAA000944.3_9_M.1.1,astrocyte,2
G13.MAA001894.3_39_F.1.1,oligodendrocyte,17
G14.B003275.3_38_F.1.1,endothelial cell,13
G14.MAA000560.3_10_M.1.1,oligodendrocyte,1
G14.MAA000564.3_10_M.1.1,neuron,9
G14.MAA000581.3_10_M.1.1,endothelial cell,5
G14.MAA000615.3_10_M.1.1,brain pericyte,3
G14.MAA000940.3_8_M.1.1,neuron,8
G14.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,0
G14.MAA000942.3_8_M.1.1,oligodendrocyte,17
G14.MAA000944.3_9_M.1.1,oligodendrocyte,4
G14.MAA000947.3_9_M.1.1,endothelial cell,13
G15.B003275.3_38_F.1.1,endothelial cell,5
G15.B003290.3_38_F.1.1,endothelial cell,13
G15.MAA000424.3_11_M.1.1,neuron,11
G15.MAA000560.3_10_M.1.1,oligodendrocyte,17
G15.MAA000581.3_10_M.1.1,neuron,11
G15.MAA000923.3_9_M.1.1,oligodendrocyte,4
G15.MAA000926.3_9_M.1.1,oligodendrocyte,17
G15.MAA000944.3_9_M.1.1,oligodendrocyte,17
G16.MAA000581.3_10_M.1.1,endothelial cell,3
G16.MAA000941.3_8_M.1.1,oligodendrocyte,17
G16.MAA000944.3_9_M.1.1,endothelial cell,13
G16.MAA000947.3_9_M.1.1,oligodendrocyte,17
G17.B000404.3_56_F.1.1,oligodendrocyte,17
G17.B003275.3_38_F.1.1,oligodendrocyte,16
G17.MAA000581.3_10_M.1.1,endothelial cell,5
G17.MAA000925.3_9_M.1.1,oligodendrocyte,17
