cell,label,UMAP1,UMAP2
H4.MAA000581.3_10_M.1.1,oligodendrocyte,13.832697,3.1404006
H4.MAA000615.3_10_M.1.1,oligodendrocyte,13.000184,4.6105065
H4.MAA000923.3_9_M.1.1,oligodendrocyte,14.066605,5.4882593
H4.MAA000925.3_9_M.1.1,oligodendrocyte,14.477276,2.3092844
H4.MAA000926.3_9_M.1.1,oligodendrocyte,13.7736225,6.73431
H4.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,12.002594,18.176348
H4.MAA000935.3_8_M.1.1,astrocyte,1.7217793,14.6059675
H4.MAA000941.3_8_M.1.1,brain pericyte,-12.221217,3.243985
H4.MAA000942.3_8_M.1.1,oligodendrocyte,13.974861,0.7395196
H4.MAA000944.3_9_M.1.1,oligodendrocyte,14.696889,6.7585897
H4.MAA001853.3_38_F.1.1,endothelial cell,2.506474,-0.67150646
H5.MAA000550.3_10_M.1.1,neuron,-4.745558,11.214048
H5.MAA000560.3_10_M.1.1,oligodendrocyte,13.69174,3.860995
H5.MAA000578.3_10_M.1.1,oligodendrocyte precursor cell,12.363706,18.211138
H5.MAA000581.3_10_M.1.1,endothelial cell,3.4139733,-1.6960855
H5.MAA000926.3_9_M.1.1,oligodendrocyte,13.94246,0.7133713
H5.MAA000932.3_11_M.1.1,endothelial cell,4.401365,-1.1479572
H5.MAA000942.3_8_M.1.1,oligodendrocyte,14.365809,6.101094
H5.MAA000947.3_9_M.1.1,oligodendrocyte,14.421838,7.285315
H5.MAA001894.3_39_F.1.1,oligodendrocyte,15.0508175,6.119071
H6.B003275.3_38_F.1.1,oligodendrocyte precursor cell,12.694523,18.395353
H6.MAA000424.3_11_M.1.1,oligodendrocyte,11.76272,5.5132685
H6.MAA000560.3_10_M.1.1,oligodendrocyte,14.322683,2.952361
H6.MAA000563.3_10_M.1.1,oligodendrocyte,14.120093,2.4887376
H6.MAA000564.3_10_M.1.1,oligodendrocyte,14.419284,6.005395
H6.MAA000615.3_10_M.1.1,oligodendrocyte precursor cell,12.29974,17.942179
H6.MAA000923.3_9_M.1.1,oligodendrocyte,13.866873,3.962392
H6.MAA000926.3_9_M.1.1,oligodendrocyte,15.015379,6.30954
H6.MAA000932.3_11_M.1.1,endothelial cell,3.4506767,-1.0983496
H6.MAA000941.3_8_M.1.1,endothelial cell,-0.2609819,-1.8261659
H6.MAA000944.3_9_M.1.1,oligodendrocyte,14.1528015,1.1157554
H6.MAA001894.3_39_F.1.1,oligodendrocyte,16.173676,5.205898
H7.B003275.3_38_F.1.1,endothelial cell,4.101058,-1.2056323
H7.MAA000560.3_10_M.1.1,oligodendrocyte,14.212777,6.9756083
H7.MAA000926.3_9_M.1.1,oligodendrocyte,14.028946,3.2027223
H7.MAA000942.3_8_M.1.1,oligodendrocyte,15.020554,6.1777134
H8.B003275.3_38_F.1.1,endothelial cell,4.0276513,-1.3550925
H8.B003277.3_39_F.1.1,oligodendrocyte,0.5097722,10.809711
H8.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,12.292565,18.161137
H8.MAA000923.3_9_M.1.1,oligodendrocyte,12.70062,7.9960723
H8.MAA000926.3_9_M.1.1,astrocyte,0.8938989,12.95444
H8.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,12.058948,17.700563
H8.MAA000935.3_8_M.1.1,oligodendrocyte,14.810388,6.024311
H8.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,11.997466,17.93793
H8.MAA001894.3_39_F.1.1,oligodendrocyte,13.96548,6.140299
H9.B003275.3_38_F.1.1,endothelial cell,3.7782032,-1.6784867
H9.B003277.3_39_F.1.1,endothelial cell,0.453504,10.260978
H9.MAA000560.3_10_M.1.1,astrocyte,1.3217906,15.701293
H9.MAA000615.3_10_M.1.1,oligodendrocyte,13.799128,6.1218486
H9.MAA000638.3_9_M.1.1,neuron,-2.9067817,9.306905
H9.MAA000925.3_9_M.1.1,oligodendrocyte,14.168452,4.1440425
H9.MAA000926.3_9_M.1.1,astrocyte,1.3964484,15.54645
H9.MAA000932.3_11_M.1.1,endothelial cell,3.1204658,-0.8398031
H9.MAA000942.3_8_M.1.1,oligodendrocyte,14.052897,3.5146606
H9.MAA000944.3_9_M.1.1,astrocyte,1.2116698,15.520243
H9.MAA000947.3_9_M.1.1,oligodendrocyte,14.155968,6.9461894
I1.B000404.3_56_F.1.1,oligodendrocyte,12.472345,5.1679997
I1.MAA000926.3_9_M.1.1,endothelial cell,3.4526913,-1.1650968
I1.MAA000932.3_11_M.1.1,brain pericyte,-12.521898,3.9931054
I1.MAA000935.3_8_M.1.1,oligodendrocyte,14.747825,4.2343106
I1.MAA000941.3_8_M.1.1,oligodendrocyte,14.483879,6.517393
I1.MAA000944.3_9_M.1.1,oligodendrocyte,14.16881,1.1234992
I1.MAA001854.3_38_F.1.1,oligodendrocyte,-0.5298669,10.062204
I10.B000621.3_56_F.1.1,oligodendrocyte precursor cell,12.376445,18.10555
I10.B001688.3_38_F.1.1,oligodendrocyte,12.546709,5.9181867
I10.MAA000926.3_9_M.1.1,astrocyte,0.8975633,13.091325
I10.MAA000935.3_8_M.1.1,oligodendrocyte precursor cell,11.939045,18.019142
I10.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,12.012794,18.154339
I11.B001688.3_38_F.1.1,oligodendrocyte,13.835102,6.4014072
I11.B003275.3_38_F.1.1,endothelial cell,3.7128956,-1.6395267
I11.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,11.87359,18.338612
I11.MAA000615.3_10_M.1.1,oligodendrocyte precursor cell,12.588184,18.083513
I11.MAA000902.3_11_M.1.1,oligodendrocyte,12.304868,5.08356
I11.MAA000926.3_9_M.1.1,oligodendrocyte,13.3626175,4.8866863
I11.MAA000935.3_8_M.1.1,endothelial cell,3.9682024,-1.6096222
I11.MAA000944.3_9_M.1.1,oligodendrocyte,14.977627,6.577459
I11.MAA000947.3_9_M.1.1,astrocyte,1.2111106,14.077839
I11.MAA001853.3_38_F.1.1,endothelial cell,-0.11749313,9.926705
I11.MAA001894.3_39_F.1.1,oligodendrocyte,11.702176,5.0739017
I12.B003275.3_38_F.1.1,endothelial cell,4.301959,-1.652005
I12.B003277.3_39_F.1.1,endothelial cell,0.32915628,10.173065
I12.MAA000560.3_10_M.1.1,endothelial cell,-0.26951185,-1.8076297
I12.MAA000581.3_10_M.1.1,brain pericyte,-11.793419,4.3905196
I12.MAA000923.3_9_M.1.1,oligodendrocyte,14.11474,5.8524075
I12.MAA000926.3_9_M.1.1,oligodendrocyte,14.512521,3.8437397
I12.MAA000942.3_8_M.1.1,oligodendrocyte,14.050779,6.6076097
I12.MAA000947.3_9_M.1.1,oligodendrocyte,13.626986,6.2380533
I12.MAA001854.3_38_F.1.1,Bergmann glial cell,2.0370502,11.736026
I13.B003275.3_38_F.1.1,endothelial cell,2.9156046,-0.22071512
I13.MAA000560.3_10_M.1.1,oligodendrocyte,0.83397996,11.728475
I13.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,12.60203,18.148447
I13.MAA000581.3_10_M.1.1,endothelial cell,4.2185235,-0.7758478
I13.MAA000615.3_10_M.1.1,brain pericyte,-12.041092,4.174692
I13.MAA000641.3_9_M.1.1,neuron,-4.3479733,8.490994
I13.MAA000902.3_11_M.1.1,oligodendrocyte,14.724772,4.6200995
I13.MAA000930.3_8_M.1.1,oligodendrocyte,14.392363,6.690433
I13.MAA000932.3_11_M.1.1,oligodendrocyte,13.592546,4.3078203
I13.MAA000942.3_8_M.1.1,oligodendrocyte,14.195138,1.101601
I13.MAA000944.3_9_M.1.1,oligodendrocyte,14.068949,1.6245155
I13.MAA001894.3_39_F.1.1,oligodendrocyte,13.921967,5.3937936
I14.B003275.3_38_F.1.1,brain pericyte,-12.678541,3.8822923
I14.MAA000560.3_10_M.1.1,oligodendrocyte,12.295214,6.310198
I14.MAA000926.3_9_M.1.1,endothelial cell,3.538281,-2.5414257
I14.MAA000942.3_8_M.1.1,oligodendrocyte,12.704684,3.7667365
I14.MAA000944.3_9_M.1.1,neuron,-4.69269,13.834192
I15.B001688.3_38_F.1.1,oligodendrocyte,13.598586,5.7075005
I15.B003275.3_38_F.1.1,endothelial cell,4.048187,-1.375058
I15.MAA000560.3_10_M.1.1,oligodendrocyte,14.186231,1.0233681
I15.MAA000561.3_10_M.1.1,neuron,-3.3623092,12.136198
I15.MAA000581.3_10_M.1.1,brain pericyte,-11.890253,4.1797338
I15.MAA000638.3_9_M.1.1,neuron,-2.7340808,9.366576
I15.MAA000641.3_9_M.1.1,neuron,-3.8574212,8.996615
I15.MAA000923.3_9_M.1.1,oligodendrocyte,14.782851,5.9111366
I15.MAA000924.3_8_M.1.1,oligodendrocyte,12.273896,7.0767117
I15.MAA000926.3_9_M.1.1,oligodendrocyte,13.765796,3.1935096
I15.MAA000928.3_9_M.1.1,oligodendrocyte,12.975085,5.2086873
I15.MAA000935.3_8_M.1.1,oligodendrocyte,14.919103,4.1463
I15.MAA000944.3_9_M.1.1,brain pericyte,-12.556772,3.5044765
I15.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,11.6713705,17.902563
I15.MAA001894.3_39_F.1.1,oligodendrocyte,12.711565,5.7086177
I16.B000404.3_56_F.1.1,oligodendrocyte,13.350421,3.90992
I16.B000621.3_56_F.1.1,neuron,-4.7279086,11.250654
I16.B001688.3_38_F.1.1,oligodendrocyte,12.697142,9.37815
I16.MAA000560.3_10_M.1.1,oligodendrocyte,13.944813,4.355329
I16.MAA000561.3_10_M.1.1,neuron,-3.310346,12.126437
I16.MAA000564.3_10_M.1.1,oligodendrocyte,14.267797,2.7071404
I16.MAA000581.3_10_M.1.1,endothelial cell,2.847751,-0.4604737
I16.MAA000926.3_9_M.1.1,endothelial cell,3.1584482,-1.2915446
I16.MAA000935.3_8_M.1.1,oligodendrocyte,14.912926,6.4790297
I17.MAA000560.3_10_M.1.1,oligodendrocyte,14.258413,5.81171
I17.MAA000564.3_10_M.1.1,oligodendrocyte,13.70213,2.4982395
I17.MAA000581.3_10_M.1.1,neuron,-3.930197,8.812958
I17.MAA000926.3_9_M.1.1,oligodendrocyte,14.315461,4.727278
I17.MAA000935.3_8_M.1.1,oligodendrocyte,14.513296,4.9666123
I17.MAA000941.3_8_M.1.1,oligodendrocyte,13.958757,2.823376
I17.MAA000944.3_9_M.1.1,oligodendrocyte,14.009658,6.904451
I18.B003275.3_38_F.1.1,endothelial cell,2.3614264,-2.3739634
I18.MAA000560.3_10_M.1.1,oligodendrocyte,14.229565,1.726579
I18.MAA000581.3_10_M.1.1,brain pericyte,-11.867834,3.6966023
I18.MAA000924.3_8_M.1.1,neuron,-0.59423864,10.378652
I18.MAA000925.3_9_M.1.1,neuron,1.0960683,7.908914
I18.MAA000926.3_9_M.1.1,endothelial cell,3.7814536,-2.0743022
I18.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,12.401457,17.960615
I18.MAA001894.3_39_F.1.1,oligodendrocyte,14.164718,4.44282
I19.MAA000560.3_10_M.1.1,oligodendrocyte,12.993676,5.9858003
I19.MAA000561.3_10_M.1.1,neuron,-4.778692,14.345508
I19.MAA000563.3_10_M.1.1,oligodendrocyte,13.070169,6.154843
I19.MAA000581.3_10_M.1.1,brain pericyte,-11.764793,4.062069
I19.MAA000902.3_11_M.1.1,neuron,1.0340749,7.8686337
I19.MAA000923.3_9_M.1.1,astrocyte,1.1618936,14.794232
I19.MAA000924.3_8_M.1.1,neuron,-2.792294,9.310895
I19.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,12.170942,18.096693
I2.B003277.3_39_F.1.1,oligodendrocyte,14.525256,6.0270762
I2.MAA000560.3_10_M.1.1,astrocyte,1.2766092,14.204215
I2.MAA000581.3_10_M.1.1,oligodendrocyte,14.506112,4.92046
I2.MAA000923.3_9_M.1.1,oligodendrocyte,14.534233,5.3261685
I2.MAA000926.3_9_M.1.1,oligodendrocyte,14.629852,4.3254356
I2.MAA000930.3_8_M.1.1,oligodendrocyte,13.123517,6.7481303
I2.MAA000932.3_11_M.1.1,neuron,12.005071,18.240105
I2.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,12.328471,18.311995
I2.MAA000942.3_8_M.1.1,oligodendrocyte,13.113551,8.014485
I2.MAA000944.3_9_M.1.1,neuron,-4.980689,13.710054
I2.MAA001894.3_39_F.1.1,astrocyte,1.3686813,13.945395
I20.B003274.3_38_F.1.1,astrocyte,0.9405462,12.526128
I20.B003728.3_56_F.1.1,oligodendrocyte,13.200152,6.628265
I20.MAA000560.3_10_M.1.1,oligodendrocyte,12.695662,5.485923
I20.MAA000561.3_10_M.1.1,brain pericyte,-12.192418,3.497726
I20.MAA000564.3_10_M.1.1,endothelial cell,4.48745,-1.6985095
I20.MAA000581.3_10_M.1.1,endothelial cell,3.3352313,-1.7110138
I20.MAA000641.3_9_M.1.1,oligodendrocyte,13.111508,5.883917
I20.MAA000926.3_9_M.1.1,oligodendrocyte,14.653631,5.165178
I20.MAA000940.3_8_M.1.1,neuron,-4.812929,14.42405
I20.MAA000944.3_9_M.1.1,oligodendrocyte,13.530415,6.5695806
I20.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,11.889516,17.940014
I21.B003275.3_38_F.1.1,endothelial cell,1.0977399,-1.9869105
I21.MAA000581.3_10_M.1.1,endothelial cell,3.1305707,-0.68473864
I21.MAA000926.3_9_M.1.1,astrocyte,0.8576739,13.66163
I21.MAA000932.3_11_M.1.1,oligodendrocyte,14.075944,3.7544794
I21.MAA000935.3_8_M.1.1,oligodendrocyte,12.552311,5.7780113
I21.MAA000944.3_9_M.1.1,oligodendrocyte,13.735968,6.980144
I22.B003277.3_39_F.1.1,oligodendrocyte,0.62058616,10.372095
I22.MAA000560.3_10_M.1.1,oligodendrocyte,14.445953,4.5601845
I22.MAA000561.3_10_M.1.1,endothelial cell,3.1099021,-2.0813434
I22.MAA000581.3_10_M.1.1,endothelial cell,3.3175635,-1.3644289
I22.MAA000926.3_9_M.1.1,astrocyte,0.5862302,13.789912
I22.MAA000935.3_8_M.1.1,oligodendrocyte,14.36008,5.999186
I22.MAA000944.3_9_M.1.1,oligodendrocyte,11.993831,5.8776727
I22.MAA000947.3_9_M.1.1,astrocyte,1.572836,13.870485
I22.MAA001894.3_39_F.1.1,endothelial cell,3.5024514,-2.426993
I3.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,12.302719,17.859118
I3.MAA000923.3_9_M.1.1,oligodendrocyte,13.864452,4.0170293
I3.MAA000925.3_9_M.1.1,oligodendrocyte,15.200959,5.4639287
I3.MAA000926.3_9_M.1.1,oligodendrocyte,14.292657,6.147892
I3.MAA000932.3_11_M.1.1,endothelial cell,3.2778933,-2.218481
I3.MAA000940.3_8_M.1.1,neuron,-5.660714,13.836021
I3.MAA000941.3_8_M.1.1,oligodendrocyte,14.524383,2.281678
I3.MAA000944.3_9_M.1.1,oligodendrocyte,15.078218,5.577672
I3.MAA001853.3_38_F.1.1,endothelial cell,3.3596227,-0.5627176
I4.MAA000560.3_10_M.1.1,oligodendrocyte,14.660461,4.9092045
I4.MAA000563.3_10_M.1.1,oligodendrocyte,13.920236,5.7097178
I4.MAA000564.3_10_M.1.1,astrocyte,2.3327734,14.846598
I4.MAA000578.3_10_M.1.1,Bergmann glial cell,1.4956398,11.843821
I4.MAA000638.3_9_M.1.1,oligodendrocyte,14.598564,4.644375
I4.MAA000923.3_9_M.1.1,astrocyte,16.856087,4.9157434
I4.MAA000926.3_9_M.1.1,oligodendrocyte,14.620811,5.3752275
I4.MAA000935.3_8_M.1.1,endothelial cell,2.6367166,-2.3790078
I4.MAA000940.3_8_M.1.1,neuron,-5.296288,13.63909
I4.MAA000944.3_9_M.1.1,oligodendrocyte,14.053316,7.059451
I5.MAA000560.3_10_M.1.1,oligodendrocyte,14.224091,1.1125532
I5.MAA000564.3_10_M.1.1,neuron,1.0701535,7.2935085
I5.MAA000923.3_9_M.1.1,oligodendrocyte,14.2773,1.8170899
I5.MAA000940.3_8_M.1.1,oligodendrocyte,12.914949,8.441874
I5.MAA000944.3_9_M.1.1,astrocyte,0.8333064,14.125249
I5.MAA000947.3_9_M.1.1,astrocyte,1.032822,13.900979
I5.MAA001894.3_39_F.1.1,oligodendrocyte,12.209436,5.772056
I6.MAA000560.3_10_M.1.1,oligodendrocyte,13.899418,4.2423415
I6.MAA000564.3_10_M.1.1,brain pericyte,-12.055506,4.4046407
I6.MAA000923.3_9_M.1.1,oligodendrocyte,13.808292,4.1464596
I6.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,12.366527,17.849205
I6.MAA000935.3_8_M.1.1,oligodendrocyte,14.003538,7.131751
I6.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,11.675125,17.892145
I6.MAA001894.3_39_F.1.1,oligodendrocyte,14.177459,5.17977
I7.B003728.3_56_F.1.1,astrocyte,1.1437452,14.672055
I7.MAA000560.3_10_M.1.1,oligodendrocyte,13.471497,7.7853255
I7.MAA000564.3_10_M.1.1,oligodendrocyte,14.2867155,4.364862
I7.MAA000638.3_9_M.1.1,oligodendrocyte,12.113272,7.0016947
I7.MAA000932.3_11_M.1.1,endothelial cell,1.7153304,-2.1471632
I7.MAA000935.3_8_M.1.1,oligodendrocyte,14.543736,2.355141
I7.MAA000947.3_9_M.1.1,oligodendrocyte,14.278269,7.179675
I7.MAA001894.3_39_F.1.1,oligodendrocyte,14.490808,5.524087
I8.MAA000560.3_10_M.1.1,oligodendrocyte,13.988939,5.8800883
I8.MAA000564.3_10_M.1.1,neuron,1.3799607,6.9254985
I8.MAA000615.3_10_M.1.1,oligodendrocyte,14.3623705,5.4683423
I8.MAA000924.3_8_M.1.1,oligodendrocyte,12.061466,7.079823
I8.MAA000932.3_11_M.1.1,endothelial cell,3.8692136,-1.6086292
I8.MAA000940.3_8_M.1.1,neuron,-5.7422566,14.0633745
I8.MAA000942.3_8_M.1.1,oligodendrocyte,14.261826,1.2493643
I8.MAA000944.3_9_M.1.1,oligodendrocyte,14.622716,5.88322
I8.MAA001853.3_38_F.1.1,endothelial cell,4.068488,-2.114379
I9.B003275.3_38_F.1.1,endothelial cell,2.1941454,-1.6137872
I9.MAA000560.3_10_M.1.1,oligodendrocyte,14.308165,2.2377691
I9.MAA000563.3_10_M.1.1,oligodendrocyte,13.826895,5.670273
I9.MAA000564.3_10_M.1.1,oligodendrocyte,13.6646185,2.6595604
I9.MAA000641.3_9_M.1.1,endothelial cell,3.4463534,-1.6395785
I9.MAA000926.3_9_M.1.1,oligodendrocyte,16.138042,5.1929626
I9.MAA000928.3_9_M.1.1,oligodendrocyte,13.922023,3.5973654
I9.MAA000932.3_11_M.1.1,endothelial cell,4.621843,-1.7642583
I9.MAA000935.3_8_M.1.1,astrocyte,1.0148897,12.356503
I9.MAA000944.3_9_M.1.1,endothelial cell,2.916834,-1.2851461
I9.MAA000947.3_9_M.1.1,oligodendrocyte,14.516337,6.8530216
I9.MAA001856.3_39_F.1.1,oligodendrocyte,13.704925,4.1616797
J1.MAA000932.3_11_M.1.1,brain pericyte,-12.487107,4.1069055
J1.MAA000942.3_8_M.1.1,endothelial cell,2.337969,-0.8678909
J1.MAA000944.3_9_M.1.1,endothelial cell,3.6152062,-2.2970097
J1.MAA000947.3_9_M.1.1,oligodendrocyte,14.694823,5.7963414
J1.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,12.024507,18.05196
J10.B001688.3_38_F.1.1,oligodendrocyte,13.046633,8.331931
J10.MAA000560.3_10_M.1.1,oligodendrocyte,12.462118,4.6373587
J10.MAA000615.3_10_M.1.1,oligodendrocyte,14.668333,4.971917
J10.MAA000641.3_9_M.1.1,endothelial cell,1.0924336,-2.2590141
J10.MAA000923.3_9_M.1.1,oligodendrocyte,14.330416,3.0261636
J10.MAA000930.3_8_M.1.1,oligodendrocyte,14.398942,6.010137
J10.MAA000932.3_11_M.1.1,brain pericyte,-12.124959,4.2391667
J10.MAA001853.3_38_F.1.1,endothelial cell,2.1398826,-1.3208902
J10.MAA001856.3_39_F.1.1,oligodendrocyte precursor cell,12.480954,17.708807
J10.MAA001894.3_39_F.1.1,astrocyte,0.39063123,13.453685
J11.B003277.3_39_F.1.1,oligodendrocyte,0.533954,10.384119
J11.MAA000560.3_10_M.1.1,oligodendrocyte,13.931547,2.94081
J11.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,12.638992,17.775667
J11.MAA000615.3_10_M.1.1,astrocyte,0.93123186,15.1560135
J11.MAA000923.3_9_M.1.1,oligodendrocyte,13.833551,5.167764
J11.MAA000926.3_9_M.1.1,oligodendrocyte,14.190491,1.1448395
J11.MAA000932.3_11_M.1.1,endothelial cell,3.5758412,-0.7507504
J11.MAA000935.3_8_M.1.1,oligodendrocyte,13.534994,6.7014813
J11.MAA000941.3_8_M.1.1,brain pericyte,-12.53956,3.4204528
J11.MAA000942.3_8_M.1.1,oligodendrocyte,14.1163225,6.3740277
J11.MAA000944.3_9_M.1.1,astrocyte,2.258993,14.824246
J11.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,12.509514,17.911564
J12.MAA000560.3_10_M.1.1,oligodendrocyte,15.2135,5.56695
J12.MAA000581.3_10_M.1.1,neuron,-4.30479,8.612877
J12.MAA000641.3_9_M.1.1,astrocyte,-2.1957242,6.142793
J12.MAA000923.3_9_M.1.1,oligodendrocyte,14.306804,2.7459953
J12.MAA000941.3_8_M.1.1,oligodendrocyte,14.291651,2.1877372
J12.MAA000942.3_8_M.1.1,neuron,-5.8989873,14.194361
J12.MAA000944.3_9_M.1.1,oligodendrocyte,14.496118,2.8414664
J12.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,12.02404,18.05137
J13.B001688.3_38_F.1.1,oligodendrocyte,13.135815,4.237088
J13.B003274.3_38_F.1.1,oligodendrocyte,0.08946415,10.52829
J13.MAA000424.3_11_M.1.1,endothelial cell,4.5219755,-1.3452808
J13.MAA000550.3_10_M.1.1,astrocyte,0.94852114,13.199457
J13.MAA000560.3_10_M.1.1,oligodendrocyte,13.693932,4.3985705
J13.MAA000581.3_10_M.1.1,endothelial cell,3.3468482,-0.8062629
J13.MAA000615.3_10_M.1.1,neuron,1.1139839,7.3653607
J13.MAA000923.3_9_M.1.1,oligodendrocyte,13.944042,3.9978414
J13.MAA000926.3_9_M.1.1,endothelial cell,3.4223027,-2.3689134
J13.MAA000941.3_8_M.1.1,brain pericyte,-12.212885,4.091903
J14.MAA000560.3_10_M.1.1,astrocyte,0.8883122,14.241706
J14.MAA000581.3_10_M.1.1,endothelial cell,3.1249404,-0.637674
J14.MAA000641.3_9_M.1.1,oligodendrocyte,14.919559,4.950323
J14.MAA000925.3_9_M.1.1,oligodendrocyte,13.802037,6.2183375
J14.MAA000926.3_9_M.1.1,endothelial cell,3.4133692,-1.215517
J14.MAA000941.3_8_M.1.1,endothelial cell,3.5780222,-1.5294411
J14.MAA000942.3_8_M.1.1,astrocyte,1.3381982,12.939639
J14.MAA000947.3_9_M.1.1,neuron,-4.7944455,11.271896
J15.MAA000560.3_10_M.1.1,oligodendrocyte,14.411825,6.744831
J15.MAA000561.3_10_M.1.1,neuron,-2.7922761,11.895684
J15.MAA000581.3_10_M.1.1,brain pericyte,-11.798254,4.2535295
J15.MAA000925.3_9_M.1.1,oligodendrocyte,13.448956,4.258777
J15.MAA000926.3_9_M.1.1,endothelial cell,4.1831045,-1.1055816
J15.MAA000930.3_8_M.1.1,oligodendrocyte,16.266186,5.158242
J15.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,10.002377,-1.1562968
J15.MAA000947.3_9_M.1.1,oligodendrocyte,13.704175,7.5844283
J15.MAA001894.3_39_F.1.1,oligodendrocyte,13.27989,5.945668
J16.B001688.3_38_F.1.1,oligodendrocyte,11.802863,15.213285
J16.MAA000560.3_10_M.1.1,oligodendrocyte,14.680451,6.0128736
J16.MAA000561.3_10_M.1.1,neuron,-2.884804,11.988795
J16.MAA000564.3_10_M.1.1,endothelial cell,3.9844885,-1.9181229
J16.MAA000581.3_10_M.1.1,endothelial cell,2.5626314,-0.8157646
J16.MAA000925.3_9_M.1.1,astrocyte,1.3667938,13.436215
J16.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,11.780265,17.887917
J16.MAA000942.3_8_M.1.1,neuron,-5.679776,14.003935
J16.MAA000947.3_9_M.1.1,oligodendrocyte,14.175458,1.5759242
J16.MAA001894.3_39_F.1.1,astrocyte,0.8845533,13.538319
J17.B003728.3_56_F.1.1,oligodendrocyte,13.4662,5.9931335
J17.MAA000560.3_10_M.1.1,endothelial cell,3.1062672,-0.65589356
J17.MAA000578.3_10_M.1.1,Bergmann glial cell,2.5005612,11.521934
J17.MAA000581.3_10_M.1.1,oligodendrocyte,-0.53081024,10.129351
J17.MAA000925.3_9_M.1.1,oligodendrocyte,13.862024,6.4189596
J17.MAA000926.3_9_M.1.1,oligodendrocyte,12.369629,5.6881795
J17.MAA000935.3_8_M.1.1,oligodendrocyte,14.7588415,5.9169436
J17.MAA000941.3_8_M.1.1,oligodendrocyte,14.021794,6.2314873
J17.MAA000942.3_8_M.1.1,oligodendrocyte,14.430405,2.1241791
J17.MAA000944.3_9_M.1.1,endothelial cell,2.6122708,-0.86655414
J17.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,12.525919,18.196692
J17.MAA001894.3_39_F.1.1,oligodendrocyte,14.052094,0.66514665
J18.B001688.3_38_F.1.1,oligodendrocyte,12.689155,4.5009537
J18.MAA000560.3_10_M.1.1,oligodendrocyte,13.512945,3.705435
J18.MAA000561.3_10_M.1.1,brain pericyte,-11.970455,3.769389
J18.MAA000581.3_10_M.1.1,endothelial cell,2.810929,-1.1958313
J18.MAA000923.3_9_M.1.1,astrocyte,1.6436261,14.221209
J18.MAA000925.3_9_M.1.1,oligodendrocyte,14.34748,6.5284624
J18.MAA000926.3_9_M.1.1,oligodendrocyte,16.095146,5.0169163
J18.MAA000932.3_11_M.1.1,astrocyte,0.99318314,12.107727
J18.MAA000935.3_8_M.1.1,oligodendrocyte,0.31412923,11.073111
J18.MAA000942.3_8_M.1.1,oligodendrocyte,12.924034,4.1898894
J18.MAA000947.3_9_M.1.1,oligodendrocyte,14.022977,3.3457298
J19.B003277.3_39_F.1.1,oligodendrocyte,0.64450485,10.466338
J19.MAA000560.3_10_M.1.1,oligodendrocyte,13.950418,4.7549453
J19.MAA000561.3_10_M.1.1,neuron,1.1158274,7.8719335
J19.MAA000564.3_10_M.1.1,oligodendrocyte,14.280811,2.9035835
J19.MAA000581.3_10_M.1.1,endothelial cell,2.5458524,-1.5548177
J19.MAA000902.3_11_M.1.1,oligodendrocyte,13.9501505,6.7701216
J19.MAA000925.3_9_M.1.1,oligodendrocyte,14.174979,1.7034298
J19.MAA000935.3_8_M.1.1,oligodendrocyte,0.39961842,11.124961
J19.MAA001894.3_39_F.1.1,oligodendrocyte,13.913988,3.8711984
J2.B003277.3_39_F.1.1,oligodendrocyte precursor cell,12.450056,18.31148
J2.MAA000560.3_10_M.1.1,oligodendrocyte,16.547806,5.0451627
J2.MAA000932.3_11_M.1.1,endothelial cell,3.0517464,-1.1436753
J2.MAA000944.3_9_M.1.1,oligodendrocyte,14.479928,3.655864
J2.MAA001894.3_39_F.1.1,endothelial cell,3.0969334,-0.76570064
J20.B003728.3_56_F.1.1,oligodendrocyte,-0.3358291,10.332355
J20.MAA000553.3_10_M.1.1,oligodendrocyte,14.9240265,5.1220036
J20.MAA000560.3_10_M.1.1,oligodendrocyte,14.304006,5.574507
J20.MAA000561.3_10_M.1.1,brain pericyte,-12.576662,3.3821056
J20.MAA000564.3_10_M.1.1,oligodendrocyte,13.645203,3.7714276
