cell,true_label,cluster
I3.MAA000932.3_11_M.1.1,endothelial cell,2
I3.MAA000940.3_8_M.1.1,neuron,3
I3.MAA000941.3_8_M.1.1,oligodendrocyte,15
I3.MAA000944.3_9_M.1.1,oligodendrocyte,1
I3.MAA001853.3_38_F.1.1,endothelial cell,17
I4.MAA000560.3_10_M.1.1,oligodendrocyte,1
I4.MAA000563.3_10_M.1.1,oligodendrocyte,1
I4.MAA000564.3_10_M.1.1,astrocyte,0
I4.MAA000578.3_10_M.1.1,Bergmann glial cell,5
I4.MAA000638.3_9_M.1.1,oligodendrocyte,1
I4.MAA000923.3_9_M.1.1,astrocyte,19
I4.MAA000926.3_9_M.1.1,oligodendrocyte,1
I4.MAA000935.3_8_M.1.1,endothelial cell,2
I4.MAA000940.3_8_M.1.1,neuron,3
I4.MAA000944.3_9_M.1.1,oligodendrocyte,1
I5.MAA000560.3_10_M.1.1,oligodendrocyte,15
I5.MAA000564.3_10_M.1.1,neuron,18
I5.MAA000923.3_9_M.1.1,oligodendrocyte,15
I5.MAA000940.3_8_M.1.1,oligodendrocyte,1
I5.MAA000944.3_9_M.1.1,astrocyte,0
I5.MAA000947.3_9_M.1.1,astrocyte,19
I5.MAA001894.3_39_F.1.1,oligodendrocyte,1
I6.MAA000560.3_10_M.1.1,oligodendrocyte,1
I6.MAA000564.3_10_M.1.1,brain pericyte,4
I6.MAA000923.3_9_M.1.1,oligodendrocyte,1
I6.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,7
I6.MAA000935.3_8_M.1.1,oligodendrocyte,1
I6.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,7
I6.MAA001894.3_39_F.1.1,oligodendrocyte,1
I7.B003728.3_56_F.1.1,astrocyte,0
I7.MAA000560.3_10_M.1.1,oligodendrocyte,1
I7.MAA000564.3_10_M.1.1,oligodendrocyte,1
I7.MAA000638.3_9_M.1.1,oligodendrocyte,1
I7.MAA000932.3_11_M.1.1,endothelial cell,11
I7.MAA000935.3_8_M.1.1,oligodendrocyte,15
I7.MAA000947.3_9_M.1.1,oligodendrocyte,1
I7.MAA001894.3_39_F.1.1,oligodendrocyte,1
I8.MAA000560.3_10_M.1.1,oligodendrocyte,1
I8.MAA000564.3_10_M.1.1,neuron,18
I8.MAA000615.3_10_M.1.1,oligodendrocyte,1
I8.MAA000924.3_8_M.1.1,oligodendrocyte,1
I8.MAA000932.3_11_M.1.1,endothelial cell,2
I8.MAA000940.3_8_M.1.1,neuron,3
I8.MAA000942.3_8_M.1.1,oligodendrocyte,15
I8.MAA000944.3_9_M.1.1,oligodendrocyte,1
I8.MAA001853.3_38_F.1.1,endothelial cell,2
I9.B003275.3_38_F.1.1,endothelial cell,11
I9.MAA000560.3_10_M.1.1,oligodendrocyte,15
I9.MAA000563.3_10_M.1.1,oligodendrocyte,1
I9.MAA000564.3_10_M.1.1,oligodendrocyte,15
I9.MAA000641.3_9_M.1.1,endothelial cell,2
I9.MAA000926.3_9_M.1.1,oligodendrocyte,1
I9.MAA000928.3_9_M.1.1,oligodendrocyte,15
I9.MAA000932.3_11_M.1.1,endothelial cell,2
I9.MAA000935.3_8_M.1.1,astrocyte,5
I9.MAA000944.3_9_M.1.1,endothelial cell,17
I9.MAA000947.3_9_M.1.1,oligodendrocyte,1
I9.MAA001856.3_39_F.1.1,oligodendrocyte,1
J1.MAA000932.3_11_M.1.1,brain pericyte,4
J1.MAA000942.3_8_M.1.1,endothelial cell,17
J1.MAA000944.3_9_M.1.1,endothelial cell,2
J1.MAA000947.3_9_M.1.1,oligodendrocyte,1
J1.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,7
J10.B001688.3_38_F.1.1,oligodendrocyte,1
J10.MAA000560.3_10_M.1.1,oligodendrocyte,1
J10.MAA000615.3_10_M.1.1,oligodendrocyte,1
J10.MAA000641.3_9_M.1.1,endothelial cell,11
J10.MAA000923.3_9_M.1.1,oligodendrocyte,15
J10.MAA000930.3_8_M.1.1,oligodendrocyte,1
J10.MAA000932.3_11_M.1.1,brain pericyte,4
J10.MAA001853.3_38_F.1.1,endothelial cell,11
J10.MAA001856.3_39_F.1.1,oligodendrocyte precursor cell,7
J10.MAA001894.3_39_F.1.1,astrocyte,19
J11.B003277.3_39_F.1.1,oligodendrocyte,13
J11.MAA000560.3_10_M.1.1,oligodendrocyte,15
J11.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,7
J11.MAA000615.3_10_M.1.1,astrocyte,0
J11.MAA000923.3_9_M.1.1,oligodendrocyte,1
J11.MAA000926.3_9_M.1.1,oligodendrocyte,15
J11.MAA000932.3_11_M.1.1,endothelial cell,8
J11.MAA000935.3_8_M.1.1,oligodendrocyte,1
J11.MAA000941.3_8_M.1.1,brain pericyte,16
J11.MAA000942.3_8_M.1.1,oligodendrocyte,1
J11.MAA000944.3_9_M.1.1,astrocyte,0
J11.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,7
J12.MAA000560.3_10_M.1.1,oligodendrocyte,1
J12.MAA000581.3_10_M.1.1,neuron,10
J12.MAA000641.3_9_M.1.1,astrocyte,6
J12.MAA000923.3_9_M.1.1,oligodendrocyte,15
J12.MAA000941.3_8_M.1.1,oligodendrocyte,15
J12.MAA000942.3_8_M.1.1,neuron,3
J12.MAA000944.3_9_M.1.1,oligodendrocyte,15
J12.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
J13.B001688.3_38_F.1.1,oligodendrocyte,1
J13.B003274.3_38_F.1.1,oligodendrocyte,13
J13.MAA000424.3_11_M.1.1,endothelial cell,8
J13.MAA000550.3_10_M.1.1,astrocyte,19
J13.MAA000560.3_10_M.1.1,oligodendrocyte,1
J13.MAA000581.3_10_M.1.1,endothelial cell,8
J13.MAA000615.3_10_M.1.1,neuron,18
J13.MAA000923.3_9_M.1.1,oligodendrocyte,15
J13.MAA000926.3_9_M.1.1,endothelial cell,2
J13.MAA000941.3_8_M.1.1,brain pericyte,4
J14.MAA000560.3_10_M.1.1,astrocyte,0
J14.MAA000581.3_10_M.1.1,endothelial cell,8
J14.MAA000641.3_9_M.1.1,oligodendrocyte,1
J14.MAA000925.3_9_M.1.1,oligodendrocyte,1
J14.MAA000926.3_9_M.1.1,endothelial cell,8
J14.MAA000941.3_8_M.1.1,endothelial cell,8
J14.MAA000942.3_8_M.1.1,astrocyte,19
J14.MAA000947.3_9_M.1.1,neuron,10
J15.MAA000560.3_10_M.1.1,oligodendrocyte,1
J15.MAA000561.3_10_M.1.1,neuron,10
J15.MAA000581.3_10_M.1.1,brain pericyte,4
J15.MAA000925.3_9_M.1.1,oligodendrocyte,1
J15.MAA000926.3_9_M.1.1,endothelial cell,8
J15.MAA000930.3_8_M.1.1,oligodendrocyte,1
J15.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,7
J15.MAA000947.3_9_M.1.1,oligodendrocyte,1
J15.MAA001894.3_39_F.1.1,oligodendrocyte,1
J16.B001688.3_38_F.1.1,oligodendrocyte,9
J16.MAA000560.3_10_M.1.1,oligodendrocyte,1
J16.MAA000561.3_10_M.1.1,neuron,10
J16.MAA000564.3_10_M.1.1,endothelial cell,2
J16.MAA000581.3_10_M.1.1,endothelial cell,17
J16.MAA000925.3_9_M.1.1,astrocyte,19
J16.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,7
J16.MAA000942.3_8_M.1.1,neuron,3
J16.MAA000947.3_9_M.1.1,oligodendrocyte,15
J16.MAA001894.3_39_F.1.1,astrocyte,19
J17.B003728.3_56_F.1.1,oligodendrocyte,1
J17.MAA000560.3_10_M.1.1,endothelial cell,8
J17.MAA000578.3_10_M.1.1,Bergmann glial cell,6
J17.MAA000581.3_10_M.1.1,oligodendrocyte,12
J17.MAA000925.3_9_M.1.1,oligodendrocyte,1
J17.MAA000926.3_9_M.1.1,oligodendrocyte,1
J17.MAA000935.3_8_M.1.1,oligodendrocyte,1
J17.MAA000941.3_8_M.1.1,oligodendrocyte,1
J17.MAA000942.3_8_M.1.1,oligodendrocyte,15
J17.MAA000944.3_9_M.1.1,endothelial cell,8
J17.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
J17.MAA001894.3_39_F.1.1,oligodendrocyte,15
J18.B001688.3_38_F.1.1,oligodendrocyte,1
J18.MAA000560.3_10_M.1.1,oligodendrocyte,15
J18.MAA000561.3_10_M.1.1,brain pericyte,4
J18.MAA000581.3_10_M.1.1,endothelial cell,17
J18.MAA000923.3_9_M.1.1,astrocyte,0
J18.MAA000925.3_9_M.1.1,oligodendrocyte,1
J18.MAA000926.3_9_M.1.1,oligodendrocyte,1
J18.MAA000932.3_11_M.1.1,astrocyte,5
J18.MAA000935.3_8_M.1.1,oligodendrocyte,5
J18.MAA000942.3_8_M.1.1,oligodendrocyte,1
J18.MAA000947.3_9_M.1.1,oligodendrocyte,15
J19.B003277.3_39_F.1.1,oligodendrocyte,13
J19.MAA000560.3_10_M.1.1,oligodendrocyte,1
J19.MAA000561.3_10_M.1.1,neuron,18
J19.MAA000564.3_10_M.1.1,oligodendrocyte,15
J19.MAA000581.3_10_M.1.1,endothelial cell,17
J19.MAA000902.3_11_M.1.1,oligodendrocyte,1
J19.MAA000925.3_9_M.1.1,oligodendrocyte,15
J19.MAA000935.3_8_M.1.1,oligodendrocyte,5
J19.MAA001894.3_39_F.1.1,oligodendrocyte,1
J2.B003277.3_39_F.1.1,oligodendrocyte precursor cell,7
J2.MAA000560.3_10_M.1.1,oligodendrocyte,1
J2.MAA000932.3_11_M.1.1,endothelial cell,17
J2.MAA000944.3_9_M.1.1,oligodendrocyte,1
J2.MAA001894.3_39_F.1.1,endothelial cell,8
J20.B003728.3_56_F.1.1,oligodendrocyte,12
J20.MAA000553.3_10_M.1.1,oligodendrocyte,1
J20.MAA000560.3_10_M.1.1,oligodendrocyte,1
J20.MAA000561.3_10_M.1.1,brain pericyte,16
J20.MAA000564.3_10_M.1.1,oligodendrocyte,15
J20.MAA000581.3_10_M.1.1,endothelial cell,2
J20.MAA000925.3_9_M.1.1,oligodendrocyte,1
J20.MAA000926.3_9_M.1.1,oligodendrocyte,1
J20.MAA000932.3_11_M.1.1,endothelial cell,8
J20.MAA000935.3_8_M.1.1,oligodendrocyte,1
J20.MAA000941.3_8_M.1.1,oligodendrocyte,1
J20.MAA000944.3_9_M.1.1,astrocyte,0
J21.MAA000560.3_10_M.1.1,oligodendrocyte,1
J21.MAA000641.3_9_M.1.1,neuron,10
J21.MAA000925.3_9_M.1.1,oligodendrocyte,15
J21.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,7
J21.MAA000935.3_8_M.1.1,oligodendrocyte,1
J21.MAA000944.3_9_M.1.1,oligodendrocyte,1
J21.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
J22.B000404.3_56_F.1.1,Bergmann glial cell,19
J22.MAA000424.3_11_M.1.1,neuron,10
J22.MAA000560.3_10_M.1.1,astrocyte,19
J22.MAA000561.3_10_M.1.1,brain pericyte,16
J22.MAA000564.3_10_M.1.1,oligodendrocyte,1
J22.MAA000926.3_9_M.1.1,astrocyte,0
J22.MAA000930.3_8_M.1.1,oligodendrocyte,1
J22.MAA000944.3_9_M.1.1,astrocyte,0
J22.MAA001894.3_39_F.1.1,oligodendrocyte,1
J3.MAA000560.3_10_M.1.1,astrocyte,0
J3.MAA000615.3_10_M.1.1,oligodendrocyte,1
J3.MAA000925.3_9_M.1.1,endothelial cell,2
J3.MAA000932.3_11_M.1.1,endothelial cell,8
J3.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,7
J3.MAA000944.3_9_M.1.1,endothelial cell,12
J3.MAA001853.3_38_F.1.1,endothelial cell,11
J3.MAA001894.3_39_F.1.1,astrocyte,19
J4.B003277.3_39_F.1.1,oligodendrocyte,13
J4.MAA000560.3_10_M.1.1,oligodendrocyte,15
J4.MAA000564.3_10_M.1.1,endothelial cell,2
J4.MAA000615.3_10_M.1.1,oligodendrocyte,1
J4.MAA000641.3_9_M.1.1,oligodendrocyte,1
J4.MAA000926.3_9_M.1.1,brain pericyte,4
J4.MAA000932.3_11_M.1.1,endothelial cell,8
J4.MAA000941.3_8_M.1.1,oligodendrocyte,1
J5.B003277.3_39_F.1.1,oligodendrocyte,13
J5.B003728.3_56_F.1.1,oligodendrocyte,1
J5.MAA000424.3_11_M.1.1,oligodendrocyte,15
J5.MAA000560.3_10_M.1.1,oligodendrocyte,1
J5.MAA000615.3_10_M.1.1,astrocyte,0
J5.MAA000923.3_9_M.1.1,oligodendrocyte,1
J5.MAA000926.3_9_M.1.1,neuron,10
J5.MAA000930.3_8_M.1.1,oligodendrocyte,1
J5.MAA000932.3_11_M.1.1,endothelial cell,8
J5.MAA000935.3_8_M.1.1,oligodendrocyte,1
J5.MAA000940.3_8_M.1.1,neuron,3
J5.MAA000941.3_8_M.1.1,astrocyte,0
J5.MAA000944.3_9_M.1.1,endothelial cell,8
J5.MAA000947.3_9_M.1.1,oligodendrocyte,1
J5.MAA001894.3_39_F.1.1,oligodendrocyte,1
J6.MAA000563.3_10_M.1.1,oligodendrocyte,15
J6.MAA000564.3_10_M.1.1,oligodendrocyte,1
J6.MAA000615.3_10_M.1.1,oligodendrocyte,1
J6.MAA000930.3_8_M.1.1,oligodendrocyte,1
J6.MAA000932.3_11_M.1.1,endothelial cell,8
J6.MAA000935.3_8_M.1.1,oligodendrocyte,1
J6.MAA000940.3_8_M.1.1,neuron,3
J6.MAA000941.3_8_M.1.1,oligodendrocyte,1
J6.MAA000944.3_9_M.1.1,oligodendrocyte,1
J6.MAA000947.3_9_M.1.1,neuron,10
J6.MAA001853.3_38_F.1.1,endothelial cell,2
J7.MAA000538.3_8_M.1.1,oligodendrocyte,12
J7.MAA000615.3_10_M.1.1,oligodendrocyte,1
J7.MAA000926.3_9_M.1.1,oligodendrocyte,1
J7.MAA000932.3_11_M.1.1,endothelial cell,8
J7.MAA000935.3_8_M.1.1,oligodendrocyte,1
J7.MAA000941.3_8_M.1.1,oligodendrocyte,1
J7.MAA000942.3_8_M.1.1,oligodendrocyte,15
J7.MAA000944.3_9_M.1.1,oligodendrocyte,1
J7.MAA001853.3_38_F.1.1,endothelial cell,8
J8.MAA000560.3_10_M.1.1,astrocyte,0
J8.MAA000563.3_10_M.1.1,oligodendrocyte,1
J8.MAA000638.3_9_M.1.1,neuron,10
J8.MAA000926.3_9_M.1.1,oligodendrocyte,1
J8.MAA000930.3_8_M.1.1,oligodendrocyte,1
J8.MAA000932.3_11_M.1.1,endothelial cell,17
J8.MAA000935.3_8_M.1.1,oligodendrocyte,1
J8.MAA000942.3_8_M.1.1,oligodendrocyte,15
J9.MAA000553.3_10_M.1.1,endothelial cell,2
J9.MAA000560.3_10_M.1.1,oligodendrocyte,1
J9.MAA000563.3_10_M.1.1,oligodendrocyte,1
J9.MAA000564.3_10_M.1.1,neuron,3
J9.MAA000638.3_9_M.1.1,brain pericyte,16
J9.MAA000902.3_11_M.1.1,astrocyte,19
J9.MAA000926.3_9_M.1.1,oligodendrocyte,1
J9.MAA000932.3_11_M.1.1,endothelial cell,11
J9.MAA000935.3_8_M.1.1,oligodendrocyte,15
J9.MAA000941.3_8_M.1.1,oligodendrocyte,1
J9.MAA000944.3_9_M.1.1,oligodendrocyte,1
J9.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,7
K1.MAA000538.3_8_M.1.1,oligodendrocyte,15
K1.MAA000550.3_10_M.1.1,endothelial cell,8
K1.MAA000564.3_10_M.1.1,endothelial cell,17
K1.MAA000923.3_9_M.1.1,oligodendrocyte,15
K1.MAA000926.3_9_M.1.1,oligodendrocyte,1
K1.MAA000930.3_8_M.1.1,oligodendrocyte,15
K1.MAA000941.3_8_M.1.1,oligodendrocyte,1
K1.MAA000944.3_9_M.1.1,oligodendrocyte,1
K1.MAA001853.3_38_F.1.1,endothelial cell,8
K1.MAA001854.3_38_F.1.1,oligodendrocyte,1
K1.MAA001894.3_39_F.1.1,neuron,7
K10.B003277.3_39_F.1.1,neuron,10
K10.MAA000424.3_11_M.1.1,Bergmann glial cell,6
K10.MAA000553.3_10_M.1.1,endothelial cell,11
K10.MAA000564.3_10_M.1.1,oligodendrocyte,15
K10.MAA000615.3_10_M.1.1,oligodendrocyte,1
K10.MAA000925.3_9_M.1.1,oligodendrocyte,1
K10.MAA000940.3_8_M.1.1,oligodendrocyte,15
K10.MAA001894.3_39_F.1.1,oligodendrocyte,15
K11.MAA000553.3_10_M.1.1,endothelial cell,8
K11.MAA000560.3_10_M.1.1,astrocyte,19
K11.MAA000564.3_10_M.1.1,endothelial cell,2
K11.MAA000578.3_10_M.1.1,oligodendrocyte,1
K11.MAA000638.3_9_M.1.1,neuron,10
K11.MAA000641.3_9_M.1.1,Bergmann glial cell,6
K11.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,7
K11.MAA000923.3_9_M.1.1,oligodendrocyte,1
K11.MAA000928.3_9_M.1.1,oligodendrocyte,1
K11.MAA000932.3_11_M.1.1,endothelial cell,2
K11.MAA000941.3_8_M.1.1,oligodendrocyte,1
K11.MAA000942.3_8_M.1.1,oligodendrocyte,1
K11.MAA000944.3_9_M.1.1,endothelial cell,8
K12.B000404.3_56_F.1.1,oligodendrocyte precursor cell,7
K12.MAA000560.3_10_M.1.1,oligodendrocyte,1
K12.MAA000581.3_10_M.1.1,endothelial cell,17
K12.MAA000615.3_10_M.1.1,neuron,3
K12.MAA000924.3_8_M.1.1,oligodendrocyte,12
K12.MAA000926.3_9_M.1.1,neuron,10
K12.MAA000935.3_8_M.1.1,neuron,18
K12.MAA000941.3_8_M.1.1,endothelial cell,2
K12.MAA000942.3_8_M.1.1,oligodendrocyte,1
K12.MAA000944.3_9_M.1.1,oligodendrocyte,1
K12.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
K13.MAA000550.3_10_M.1.1,astrocyte,19
K13.MAA000560.3_10_M.1.1,oligodendrocyte,15
K13.MAA000564.3_10_M.1.1,endothelial cell,2
K13.MAA000581.3_10_M.1.1,endothelial cell,8
K13.MAA000615.3_10_M.1.1,neuron,3
K13.MAA000638.3_9_M.1.1,oligodendrocyte,13
K13.MAA000926.3_9_M.1.1,oligodendrocyte,1
K13.MAA000930.3_8_M.1.1,astrocyte,0
K13.MAA000935.3_8_M.1.1,oligodendrocyte,15
K13.MAA000941.3_8_M.1.1,endothelial cell,2
K13.MAA000942.3_8_M.1.1,neuron,3
K13.MAA000944.3_9_M.1.1,oligodendrocyte,1
K13.MAA001894.3_39_F.1.1,oligodendrocyte,1
K14.B003728.3_56_F.1.1,oligodendrocyte precursor cell,7
K14.MAA000550.3_10_M.1.1,oligodendrocyte,1
K14.MAA000560.3_10_M.1.1,astrocyte,5
K14.MAA000564.3_10_M.1.1,oligodendrocyte,1
K14.MAA000581.3_10_M.1.1,endothelial cell,8
K14.MAA000926.3_9_M.1.1,oligodendrocyte,1
K14.MAA000930.3_8_M.1.1,oligodendrocyte,1
K14.MAA000932.3_11_M.1.1,brain pericyte,4
K14.MAA000942.3_8_M.1.1,endothelial cell,11
K14.MAA001894.3_39_F.1.1,oligodendrocyte,1
K15.B001688.3_38_F.1.1,endothelial cell,11
K15.B003728.3_56_F.1.1,oligodendrocyte,1
K15.MAA000560.3_10_M.1.1,astrocyte,0
K15.MAA000564.3_10_M.1.1,oligodendrocyte,1
K15.MAA000581.3_10_M.1.1,endothelial cell,17
K15.MAA000638.3_9_M.1.1,oligodendrocyte,1
K15.MAA000902.3_11_M.1.1,oligodendrocyte,1
K15.MAA000923.3_9_M.1.1,oligodendrocyte,15
K15.MAA000926.3_9_M.1.1,oligodendrocyte,1
K15.MAA000928.3_9_M.1.1,oligodendrocyte,5
K15.MAA000935.3_8_M.1.1,oligodendrocyte,15
K15.MAA000940.3_8_M.1.1,neuron,3
K15.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,7
K15.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
K16.B003728.3_56_F.1.1,oligodendrocyte,15
K16.MAA000560.3_10_M.1.1,oligodendrocyte,1
K16.MAA000564.3_10_M.1.1,oligodendrocyte,15
K16.MAA000581.3_10_M.1.1,brain pericyte,16
K16.MAA000638.3_9_M.1.1,neuron,10
K16.MAA000923.3_9_M.1.1,oligodendrocyte,1
K16.MAA000926.3_9_M.1.1,oligodendrocyte,1
K16.MAA000930.3_8_M.1.1,neuron,10
K16.MAA000944.3_9_M.1.1,astrocyte,0
K17.B003728.3_56_F.1.1,oligodendrocyte,1
K17.MAA000424.3_11_M.1.1,neuron,10
K17.MAA000560.3_10_M.1.1,oligodendrocyte,15
K17.MAA000578.3_10_M.1.1,oligodendrocyte,1
K17.MAA000581.3_10_M.1.1,neuron,11
K17.MAA000926.3_9_M.1.1,endothelial cell,2
K17.MAA000940.3_8_M.1.1,oligodendrocyte,15
K17.MAA000942.3_8_M.1.1,oligodendrocyte,15
K17.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
K18.B003274.3_38_F.1.1,astrocyte,0
K18.B003277.3_39_F.1.1,astrocyte,0
K18.MAA000560.3_10_M.1.1,oligodendrocyte,1
K18.MAA000581.3_10_M.1.1,neuron,10
K18.MAA000941.3_8_M.1.1,endothelial cell,2
K18.MAA001894.3_39_F.1.1,astrocyte,6
K19.B003728.3_56_F.1.1,astrocyte,19
K19.MAA000564.3_10_M.1.1,oligodendrocyte,1
K19.MAA000581.3_10_M.1.1,endothelial cell,11
K19.MAA000925.3_9_M.1.1,oligodendrocyte,15
K19.MAA000926.3_9_M.1.1,oligodendrocyte,1
K19.MAA000944.3_9_M.1.1,oligodendrocyte,1
K19.MAA001894.3_39_F.1.1,oligodendrocyte,1
K2.B003274.3_38_F.1.1,oligodendrocyte,13
K2.MAA000550.3_10_M.1.1,astrocyte,0
K2.MAA000560.3_10_M.1.1,oligodendrocyte,15
K2.MAA000564.3_10_M.1.1,oligodendrocyte,14
K2.MAA000926.3_9_M.1.1,oligodendrocyte,1
K2.MAA000932.3_11_M.1.1,endothelial cell,8
K2.MAA000944.3_9_M.1.1,oligodendrocyte,1
K20.MAA000560.3_10_M.1.1,astrocyte,19
K20.MAA000923.3_9_M.1.1,endothelial cell,8
K20.MAA000926.3_9_M.1.1,oligodendrocyte,1
K20.MAA000930.3_8_M.1.1,oligodendrocyte,15
K20.MAA000941.3_8_M.1.1,oligodendrocyte,1
K20.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
K21.B000621.3_56_F.1.1,astrocyte,0
K21.B003277.3_39_F.1.1,oligodendrocyte,5
K21.MAA000560.3_10_M.1.1,oligodendrocyte,1
K21.MAA000561.3_10_M.1.1,neuron,10
K21.MAA000581.3_10_M.1.1,endothelial cell,17
K21.MAA000923.3_9_M.1.1,oligodendrocyte,1
K21.MAA000926.3_9_M.1.1,oligodendrocyte,1
K21.MAA000930.3_8_M.1.1,brain pericyte,4
K21.MAA000940.3_8_M.1.1,neuron,3
K21.MAA000941.3_8_M.1.1,endothelial cell,8
K21.MAA000944.3_9_M.1.1,oligodendrocyte,1
K21.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
K22.MAA000560.3_10_M.1.1,astrocyte,0
K22.MAA000564.3_10_M.1.1,brain pericyte,16
K22.MAA000926.3_9_M.1.1,astrocyte,19
K22.MAA000930.3_8_M.1.1,astrocyte,19
K22.MAA000944.3_9_M.1.1,astrocyte,5
K22.MAA001894.3_39_F.1.1,astrocyte,19
K3.MAA000538.3_8_M.1.1,oligodendrocyte,1
K3.MAA000560.3_10_M.1.1,oligodendrocyte,14
K3.MAA000564.3_10_M.1.1,endothelial cell,8
K3.MAA000926.3_9_M.1.1,astrocyte,19
K3.MAA000932.3_11_M.1.1,endothelial cell,11
K3.MAA000940.3_8_M.1.1,oligodendrocyte,15
K3.MAA000944.3_9_M.1.1,astrocyte,0
K4.B003277.3_39_F.1.1,astrocyte,19
K4.MAA000560.3_10_M.1.1,oligodendrocyte,1
K4.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,7
K4.MAA000615.3_10_M.1.1,oligodendrocyte,1
K4.MAA000923.3_9_M.1.1,oligodendrocyte,1
K4.MAA000925.3_9_M.1.1,oligodendrocyte,1
K4.MAA000926.3_9_M.1.1,oligodendrocyte,1
K4.MAA000932.3_11_M.1.1,endothelial cell,2
K4.MAA000940.3_8_M.1.1,astrocyte,0
K4.MAA000942.3_8_M.1.1,oligodendrocyte,15
K4.MAA000944.3_9_M.1.1,astrocyte,5
K5.MAA000560.3_10_M.1.1,oligodendrocyte,15
K5.MAA000926.3_9_M.1.1,astrocyte,0
K5.MAA000930.3_8_M.1.1,oligodendrocyte,1
K5.MAA000932.3_11_M.1.1,endothelial cell,2
K6.MAA000560.3_10_M.1.1,astrocyte,0
K6.MAA000615.3_10_M.1.1,neuron,18
K6.MAA000638.3_9_M.1.1,neuron,10
K6.MAA000924.3_8_M.1.1,endothelial cell,17
K6.MAA000926.3_9_M.1.1,oligodendrocyte,1
K6.MAA000932.3_11_M.1.1,endothelial cell,2
K6.MAA000935.3_8_M.1.1,oligodendrocyte,1
K6.MAA000940.3_8_M.1.1,neuron,3
K6.MAA000942.3_8_M.1.1,oligodendrocyte,1
K6.MAA000944.3_9_M.1.1,oligodendrocyte,5
K7.MAA000560.3_10_M.1.1,oligodendrocyte,15
K7.MAA000615.3_10_M.1.1,oligodendrocyte,1
K7.MAA000926.3_9_M.1.1,astrocyte,19
K7.MAA000932.3_11_M.1.1,endothelial cell,2
K7.MAA000935.3_8_M.1.1,astrocyte,0
K7.MAA000944.3_9_M.1.1,oligodendrocyte,1
K7.MAA000947.3_9_M.1.1,neuron,10
K8.MAA000560.3_10_M.1.1,astrocyte,19
K8.MAA000564.3_10_M.1.1,oligodendrocyte,1
K8.MAA000615.3_10_M.1.1,oligodendrocyte,1
K8.MAA000638.3_9_M.1.1,oligodendrocyte,12
K8.MAA000926.3_9_M.1.1,oligodendrocyte,1
K8.MAA000932.3_11_M.1.1,endothelial cell,8
K8.MAA000935.3_8_M.1.1,oligodendrocyte,1
K8.MAA000941.3_8_M.1.1,oligodendrocyte,15
K8.MAA000944.3_9_M.1.1,oligodendrocyte,1
K9.B003274.3_38_F.1.1,astrocyte,0
K9.B003277.3_39_F.1.1,oligodendrocyte,13
K9.MAA000563.3_10_M.1.1,astrocyte,19
K9.MAA000564.3_10_M.1.1,oligodendrocyte,1
K9.MAA000615.3_10_M.1.1,oligodendrocyte,1
K9.MAA000923.3_9_M.1.1,oligodendrocyte,1
K9.MAA000924.3_8_M.1.1,Bergmann glial cell,6
K9.MAA000926.3_9_M.1.1,oligodendrocyte,15
K9.MAA000941.3_8_M.1.1,oligodendrocyte,1
K9.MAA000942.3_8_M.1.1,oligodendrocyte,15
K9.MAA001894.3_39_F.1.1,oligodendrocyte,1
L1.B003728.3_56_F.1.1,oligodendrocyte,1
L1.MAA000930.3_8_M.1.1,astrocyte,5
L1.MAA000932.3_11_M.1.1,brain pericyte,4
L10.B001688.3_38_F.1.1,astrocyte,19
L10.MAA000560.3_10_M.1.1,oligodendrocyte,1
L10.MAA000564.3_10_M.1.1,brain pericyte,16
L10.MAA000581.3_10_M.1.1,endothelial cell,2
L10.MAA000615.3_10_M.1.1,oligodendrocyte,1
L10.MAA000923.3_9_M.1.1,oligodendrocyte,1
L10.MAA000926.3_9_M.1.1,oligodendrocyte,1
L10.MAA000932.3_11_M.1.1,endothelial cell,2
L10.MAA000935.3_8_M.1.1,oligodendrocyte,1
L10.MAA000940.3_8_M.1.1,oligodendrocyte,15
L10.MAA001894.3_39_F.1.1,astrocyte,19
L11.MAA000553.3_10_M.1.1,endothelial cell,2
L11.MAA000560.3_10_M.1.1,astrocyte,0
